date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:48	201854/201854	---M-Z	200	added ('OK')	text/html	etag:%223147e-607430ca589f5-gzip%22	https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/dashboard-crypto.html	(from )
13:59:48	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-607430e6e63c6%22	https://themesbrand.com/robots.txt		(from )
13:59:49	102775/102775	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2219177-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/favicon.ico	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/favicon.ico	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:49	239354/239354	---M-Z	200	added ('OK')	text/css	etag:%223a6fa-607430c9d9ab2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/css/bootstrap.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/css/bootstrap.min.css	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:49	361739/361739	---MCZ	200	added ('OK')	text/css	etag:%225850b-607430c9e0812-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/css/icons.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/css/icons.min.css	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:49	134401/134401	---M-Z	200	added ('OK')	text/css	etag:%2220d01-607430c9d7b71-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/css/app.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/css/app.min.css	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:49	196002/196002	---M-Z	200	added ('OK')	text/html	etag:%222fda2-607430ca65515-gzip%22	https://themesbrand.com/borex-symfony/layouts/index.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/index.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:49	6198/6198	---M--	200	added ('OK')	image/png	etag:%221836-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/logo-dark-sm.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/logo-dark-sm.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:50	11617/11617	---M--	200	added ('OK')	image/png	etag:%222d61-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/logo-light.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/logo-light.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:50	5572/5572	---M--	200	added ('OK')	image/png	etag:%2215c4-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/logo-light-sm.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/logo-light-sm.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:50	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/flags/us.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/flags/us.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:50	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/flags/spain.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/flags/spain.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:50	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/flags/germany.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/flags/germany.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:51	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/flags/italy.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/flags/italy.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:51	633/633	---M--	200	added ('OK')	image/jpeg	etag:%22279-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/flags/russia.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/flags/russia.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:51	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/github.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/github.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:51	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/bitbucket.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/bitbucket.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:52	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/dribbble.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/dribbble.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:52	772/772	---M--	200	added ('OK')	image/png	etag:%22304-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/dropbox.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/dropbox.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:52	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/mail_chimp.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:52	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-607430c9f6f72%22	https://themesbrand.com/borex-symfony/layouts/assets/images/brands/slack.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/brands/slack.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:53	103877/103877	---M--	200	added ('OK')	image/jpeg	etag:%22195c5-607430c9fdcd2%22	https://themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-3.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:53	149587/149587	---M--	200	added ('OK')	image/jpeg	etag:%2224853-607430c9fcd32%22	https://themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-1.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:53	285836/285836	---M--	200	added ('OK')	image/jpeg	etag:%2245c8c-607430c9fdcd2%22	https://themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-6.jpg	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:54	186315/186315	---M-Z	200	added ('OK')	text/html	etag:%222d7cb-607430ca57a55-gzip%22	https://themesbrand.com/borex-symfony/layouts/contacts-profile.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/contacts-profile.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:54	161861/161861	---M-Z	200	added ('OK')	text/html	etag:%2227845-607430c9d5c31-gzip%22	https://themesbrand.com/borex-symfony/layouts/apps-chat.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/apps-chat.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:54	113373/113373	---M-Z	200	added ('OK')	text/html	etag:%221badd-607430ca6a335-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-faqs.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-faqs.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:54	11680/11680	---M-Z	200	added ('OK')	text/html	etag:%222da0-607430ca4de14-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-lock-screen.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-lock-screen.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:54	10976/10976	---M-Z	200	added ('OK')	text/html	etag:%222ae0-607430ca4edb4-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-logout.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-logout.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:55	12211/12211	---M--	200	added ('OK')	image/png	etag:%222fb3-607430c9f7f12%22	https://themesbrand.com/borex-symfony/layouts/assets/images/logo-dark.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/images/logo-dark.png	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:55	194201/194201	---M-Z	200	added ('OK')	text/html	etag:%222f699-607430ca589f5-gzip%22	https://themesbrand.com/borex-symfony/layouts/dashboard-saas.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/dashboard-saas.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:55	110324/110324	---M-Z	200	added ('OK')	text/html	etag:%221aef4-607430c9d5c31-gzip%22	https://themesbrand.com/borex-symfony/layouts/apps-calendar.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/apps-calendar.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:55	178331/178331	---M-Z	200	added ('OK')	text/html	etag:%222b89b-607430c9d6bd1-gzip%22	https://themesbrand.com/borex-symfony/layouts/apps-file-manager.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/apps-file-manager.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:56	200637/200637	---M-Z	200	added ('OK')	text/html	etag:%2230fbd-607430ca5b8d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-products.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-products.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:56	135722/135722	---M-Z	200	added ('OK')	text/html	etag:%222122a-607430ca5a935-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-product-detail.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-product-detail.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:56	108945/108945	---M-Z	200	added ('OK')	text/html	etag:%221a991-607430ca5a935-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-customers.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-customers.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:56	115289/115289	---M-Z	200	added ('OK')	text/html	etag:%221c259-607430ca5a935-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-orders.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-orders.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:57	122617/122617	---M-Z	200	added ('OK')	text/html	etag:%221def9-607430ca59995-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-cart.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-cart.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:57	154666/154666	---M-Z	200	added ('OK')	text/html	etag:%2225c2a-607430ca59995-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-checkout.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-checkout.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:57	103226/103226	---M-Z	200	added ('OK')	text/html	etag:%221933a-607430ca5b8d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-shops.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-shops.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:57	119956/119956	---M-Z	200	added ('OK')	text/html	etag:%221d494-607430ca59995-gzip%22	https://themesbrand.com/borex-symfony/layouts/ecommerce-add-product.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ecommerce-add-product.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:57	154762/154762	---M-Z	200	added ('OK')	text/html	etag:%2225c8a-607430ca5b8d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/email-inbox.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/email-inbox.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:58	124900/124900	---M-Z	200	added ('OK')	text/html	etag:%221e7e4-607430ca5b8d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/email-read.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/email-read.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:58	109858/109858	---M-Z	200	added ('OK')	text/html	etag:%221ad22-607430ca5c875-gzip%22	https://themesbrand.com/borex-symfony/layouts/email-template-basic.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/email-template-basic.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:58	111255/111255	---M-Z	200	added ('OK')	text/html	etag:%221b297-607430ca5c875-gzip%22	https://themesbrand.com/borex-symfony/layouts/email-template-alert.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/email-template-alert.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:58	116085/116085	---M-Z	200	added ('OK')	text/html	etag:%221c575-607430ca5c875-gzip%22	https://themesbrand.com/borex-symfony/layouts/email-template-billing.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/email-template-billing.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:59	127523/127523	---M-Z	200	added ('OK')	text/html	etag:%221f223-607430ca664b5-gzip%22	https://themesbrand.com/borex-symfony/layouts/invoices-list.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/invoices-list.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:59	171163/171163	---M-Z	200	added ('OK')	text/html	etag:%2229c9b-607430ca6b2d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/projects-grid.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/projects-grid.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:59	142401/142401	---M-Z	200	added ('OK')	text/html	etag:%2222c41-607430ca6b2d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/projects-list.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/projects-list.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
13:59:59	112506/112506	---M-Z	200	added ('OK')	text/html	etag:%221b77a-607430ca65515-gzip%22	https://themesbrand.com/borex-symfony/layouts/invoices-detail.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/invoices-detail.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:00	137590/137590	---M-Z	200	added ('OK')	text/html	etag:%2221976-607430ca56ab5-gzip%22	https://themesbrand.com/borex-symfony/layouts/contacts-grid.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/contacts-grid.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:00	145594/145594	---M-Z	200	added ('OK')	text/html	etag:%22238ba-607430ca57a55-gzip%22	https://themesbrand.com/borex-symfony/layouts/contacts-list.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/contacts-list.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:00	195040/195040	---M-Z	200	added ('OK')	text/html	etag:%222f9e0-607430ca67455-gzip%22	https://themesbrand.com/borex-symfony/layouts/layouts-horizontal.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/layouts-horizontal.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:01	15307/15307	---M-Z	200	added ('OK')	text/html	etag:%223bcb-607430ca4de14-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-login.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-login.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:01	107988/107988	---M-Z	200	added ('OK')	text/html	etag:%221a5d4-607430ca6b2d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/projects-create.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/projects-create.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:01	15566/15566	---M-Z	200	added ('OK')	text/html	etag:%223cce-607430ca4edb4-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-register.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-register.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:01	11759/11759	---M-Z	200	added ('OK')	text/html	etag:%222def-607430ca4edb4-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-recoverpw.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-recoverpw.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:02	10928/10928	---M-Z	200	added ('OK')	text/html	etag:%222ab0-607430ca4de14-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-email-verification.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-email-verification.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:02	14765/14765	---M-Z	200	added ('OK')	text/html	etag:%2239ad-607430ca4edb4-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-two-step-verification.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-two-step-verification.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:02	10537/10537	---M-Z	200	added ('OK')	text/html	etag:%222929-607430ca4ce74-gzip%22	https://themesbrand.com/borex-symfony/layouts/auth-confirm-mail.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/auth-confirm-mail.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	5604/5604	---M-Z	200	added ('OK')	text/html	etag:%2215e4-607430ca6a335-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-maintenance.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-maintenance.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	3722/3722	---M-Z	200	added ('OK')	text/html	etag:%22e8a-607430ca6a335-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-comingsoon.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-comingsoon.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	122446/122446	---M-Z	200	added ('OK')	text/html	etag:%221de4e-607430ca6b2d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-timeline.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-timeline.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	102454/102454	---M-Z	200	added ('OK')	text/html	etag:%2219036-607430ca6b2d5-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-starter.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-starter.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	114723/114723	---M-Z	200	added ('OK')	text/html	etag:%221c023-607430ca6a335-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-pricing.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-pricing.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:03	2914/2914	---M-Z	200	added ('OK')	text/html	etag:%22b62-607430ca69395-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-404.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-404.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:04	2914/2914	---M-Z	200	added ('OK')	text/html	etag:%22b62-607430ca6a335-gzip%22	https://themesbrand.com/borex-symfony/layouts/pages-500.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/pages-500.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:04	115020/115020	---M-Z	200	added ('OK')	text/html	etag:%221c14c-607430ca6d215-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-alerts.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-alerts.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:04	142229/142229	---M-Z	200	added ('OK')	text/html	etag:%2222b95-607430ca6d215-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-buttons.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-buttons.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:04	135087/135087	---M-Z	200	added ('OK')	text/html	etag:%2220faf-607430ca6e1b5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-cards.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-cards.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:04	117220/117220	---M-Z	200	added ('OK')	text/html	etag:%221c9e4-607430ca6e1b5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-carousel.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-carousel.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:05	137594/137594	---M-Z	200	added ('OK')	text/html	etag:%222197a-607430ca6f155-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-dropdowns.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-dropdowns.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:05	111042/111042	---M-Z	200	added ('OK')	text/html	etag:%221b1c2-607430ca71095-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-images.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-images.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:05	112624/112624	---M-Z	200	added ('OK')	text/html	etag:%221b7f0-607430ca71095-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-lightbox.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-lightbox.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:05	144956/144956	---M-Z	200	added ('OK')	text/html	etag:%222363c-607430ca71095-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-modals.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-modals.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:06	109373/109373	---M-Z	200	added ('OK')	text/html	etag:%221ab3d-607430ca700f5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-grid.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-grid.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:06	112027/112027	---M-Z	200	added ('OK')	text/html	etag:%221b59b-607430ca72035-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-rangeslider.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-rangeslider.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:06	122981/122981	---M-Z	200	added ('OK')	text/html	etag:%221e065-607430ca72035-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-progressbars.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-progressbars.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:06	108631/108631	---M-Z	200	added ('OK')	text/html	etag:%221a857-607430ca72fd5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-sweet-alert.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-sweet-alert.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:07	113628/113628	---M-Z	200	added ('OK')	text/html	etag:%221bbdc-607430ca72035-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-offcanvas.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-offcanvas.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
14:00:07	151424/151424	---M-Z	200	added ('OK')	text/html	etag:%2224f80-607430ca72fd5-gzip%22	https://themesbrand.com/borex-symfony/layouts/ui-tabs-accordions.html	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/ui-tabs-accordions.html	(from https://themesbrand.com/borex-symfony/layouts/dashboard-crypto.html)
